,created_at,text
2896,2020/12/14 21:57:47,寒すぎて杉山紀彰になったわね
2897,2020/12/14 21:53:38,寒すぎて杉田智和になったわね…
2898,2020/12/14 21:52:36,外寒すぎてサムスになったわ
2899,2020/12/14 21:51:47,洗濯物干しに外出たら寒すぎてapex出来ない手になった
2900,2020/12/14 21:50:11,寒すぎてBe Somewhereになったわね
2901,2020/12/14 21:48:45,収録終わって外出て思いっきり鼻から空気吸ったら寒すぎて鼻もげそうになった。  なった事ない？
2902,2020/12/14 21:48:29,え？ 急にdア二映らんくなったが？ なんで？ 寒すぎて？？
2903,2020/12/14 21:48:13,外寒すぎてジェイソン・ステイサムになったわね
2904,2020/12/14 21:46:09,今日学校から家に帰る時寒すぎて凍え死にそうになったわ！冬嫌いだし雪も嫌い
2905,2020/12/14 21:44:51,マスク普段してない奴(たまに店で注意されたりした)やつが顔面寒すぎてマスクしたら、逆にどうした？風邪か？みたいな雰囲気なった
2906,2020/12/14 21:43:43,寒すぎてサムスになったわ
2907,2020/12/14 21:43:35,寒すぎてサムス・アランになったわね…
2908,2020/12/14 21:43:20,お風呂の脱衣所寒すぎて充電30%から5%になったwwwww触ってないのにwwwwwwwwww
2909,2020/12/14 21:41:24,自分の部屋寒すぎて一瞬でポンポンペインシュートドラグーンになった
2910,2020/12/14 21:40:01,寒すぎてサムスになった
2911,2020/12/14 21:39:36,今日は寒すぎてちんちん3センチから1センチになった
2912,2020/12/14 21:34:02,寒い寒い❄️寒すぎて雨戸閉めたら、隙間風がなくなって、マシになった...😊
2913,2020/12/14 21:32:53,寒すぎてジェットストリームサムになった
2914,2020/12/14 21:32:08,寒すぎてHuaweiになった
2915,2020/12/14 21:32:04,強ければそれでいいんだ　力さえあればいいんだ 寒すぎて　今日ジム行くのが億劫になった　僕なのさ（強さも力もない）
2916,2020/12/14 21:31:50,寒すぎてサムゲタンになったわね🍜
2917,2020/12/14 21:29:27,寒すぎてシャイニングみたいになった
2918,2020/12/14 21:26:30,寒すぎてサムスになった
2919,2020/12/14 21:23:41,最近寒すぎて徘徊中に缶コーヒー休憩挟むようになった
2920,2020/12/14 21:22:31,寒すぎてゼロスーツ寒スになった
2921,2020/12/14 21:22:26,寒すぎてサムになった。
2922,2020/12/14 21:22:15,寒すぎてサムになった https://t.co/JaOQfXw9MB
2923,2020/12/14 21:22:11,寒すぎてさむいさむいマウンテンになった https://t.co/dRhyQ0rlHZ
2924,2020/12/14 21:20:56,ヤニカスしに外出たら寒すぎて凍死しそうになった
2925,2020/12/14 21:20:44,寒すぎてサメになったわね
2926,2020/12/14 21:20:15,寒すぎて寒い🥺
2927,2020/12/14 21:18:11,コタツ解禁したら寒すぎて出れなくなった*( ᐛ )و  冬まだ続くのに生きていけない笑
2928,2020/12/14 21:17:51,今日は寒すぎて… サムスになったわね…  明日はもっと冷えるらしいから 注意することね… https://t.co/gh5hgmrwn6
2929,2020/12/14 21:17:44,寒すぎてサムスになった
2930,2020/12/14 21:16:54,寒すぎて……サムス・アランになったわね🌕
2931,2020/12/14 21:16:17,寒すぎてサム・コスグローブになった！w
2932,2020/12/14 21:15:52,外寒すぎてサムになったわね…
2933,2020/12/14 21:14:39,https://t.co/NfoAWvE6Jk
2934,2020/12/14 21:13:00,寒すぎてサムス・アランになったわね
2935,2020/12/14 21:12:48,寒すぎて、ゴッサムシティになったわ
2936,2020/12/14 21:12:42,雪❄️降って一気に凍りつくような寒さになった！寒すぎて寒すぎて震える((😖))
2937,2020/12/14 21:12:25,寒すぎてサムネイル表示になった
2938,2020/12/14 21:12:24,外が寒すぎてサムになった
2939,2020/12/14 21:10:09,外、凍てつくような寒さなのに、もっと寒くなった大晦日の夜に山奥で年越しキャンプするなんて無謀すぎて嫌になってくるな...考えれば考えるほど楽しみ(？)
2940,2020/12/14 21:09:58,寒すぎてサムスになったわ
2941,2020/12/14 21:09:02,寒すぎて寒鰤になったわね
2942,2020/12/14 21:08:31,しごおわ さっっっっっむ 寒すぎて寒過ぎ謙信になったわね
2943,2020/12/14 21:08:30,寒すぎてSamsungになったは❗️
2944,2020/12/14 21:08:21,https://t.co/AeqQnIbdWM
2945,2020/12/14 21:08:04,乙❗️それって寒すぎてSamsungになったって事か⁉️
2946,2020/12/14 21:07:04,寒すぎて、、SAMSUNGになったわね、、
2947,2020/12/14 21:07:04,寒すぎてSamsungになった #MTGジョギング部 https://t.co/65oEaLUslL
2948,2020/12/14 21:05:25,寒すぎて北極熊になった
2949,2020/12/14 21:04:52,寒すぎて  サムになったわね💪 https://t.co/zzo8kGx8O1
2950,2020/12/14 21:04:34,寒すぎて頭痛くなった～～～😭 てか🇹🇭ってそんなに暑いの？？？？ 雪国育ちにはしんどい環境じゃん…でも行きたい～～～～
2951,2020/12/14 21:04:20,ぐーぐるくん落ちるの相当じゃない？どうしたの、寒すぎて嫌になった？
2952,2020/12/14 21:03:49,寒すぎてSIAM SHADEになった
2953,2020/12/14 21:03:18,寒すぎて something went wrong になった
2954,2020/12/14 21:02:03,寒すぎてサムス・アランになったので地球から脱出します
2955,2020/12/14 20:59:57,YouTubeにGoogleにツイキャスに不具合ですぎでしょ😇 寒すぎて回線悪くなったかな？
2956,2020/12/14 20:59:45,外寒すぎてサムスになったわ https://t.co/fzVnddp1wB
2957,2020/12/14 20:59:16,寒すぎてサムスになった
2958,2020/12/14 20:59:05,まじ寒すぎてSamsungになったわね
2959,2020/12/14 20:58:13,寒すぎてマジカルサムイン5になった
2960,2020/12/14 20:57:59,寒すぎて右手が氷になった
2961,2020/12/14 20:56:56,寒すぎてSAMターレットになった
2962,2020/12/14 20:56:33,部屋が寒すぎてサムスン電子になった
2963,2020/12/14 20:54:51,暫く調子良かったけど、今日は寒すぎて具合悪くなった💦 寒いと心臓に負担かかる感じが感覚的にわかった。 ホッカイロ買い占めるか。
2964,2020/12/14 20:54:20,外寒すぎてサムスン電子になった
2965,2020/12/14 20:53:09,寒すぎて佐村河内守になった
2966,2020/12/14 20:51:32,寒すぎてSAMURAIDEEPERKYOになった
2967,2020/12/14 20:51:30,ロードスターの中寒すぎてサム・スミスになったわ
2968,2020/12/14 20:49:24,寒すぎて…サムスになったわね…
2969,2020/12/14 20:48:49,散歩しよ〜って出かけたけど寒すぎてただローソンにお茶を買いに行った人になった
2970,2020/12/14 20:48:13,えっちなくにちゃんを描きたく自室に戻ったけど自室が寒すぎて描くどころじゃなくなった
2971,2020/12/14 20:47:42,寒すぎてストーブ前にいても足先冷えるんだけど世界がおかしくなった？
2972,2020/12/14 20:47:30,一ヶ月ぶりの立番だったけど、寒すぎてサムになったわね
2973,2020/12/14 20:47:18,寒すぎてサンドウィッチマンになった。
2974,2020/12/14 20:47:16,脱衣場寒すぎて ふゥゥゥッ…はァァ…(がたがたがた) ……ハァ……ふぅぅぅ…(がたがたがた) になった
2975,2020/12/14 20:47:07,寒すぎて泣きながら帰ったら食べたいって言ってたカボチャのクッキーを親が作ってくれてて笑顔になった✌️
2976,2020/12/14 20:47:02,噂には聞いてたけど寒すぎてiQOS馬鹿になった https://t.co/8C1JuGP5zc
2977,2020/12/14 20:44:21,いやいや寒すぎてサムスになるわけ……サムスになったわね。（メトロイドに吸われながら）
2978,2020/12/14 20:43:54,寒すぎてサムスアランになった
2979,2020/12/14 20:39:36,寒すぎてサムスになったわね
2980,2020/12/14 20:39:31,寒すぎて寒ライスギリッツ通称サムスギになった
2981,2020/12/14 20:38:44,寒すぎてゼロサムになった
2982,2020/12/14 20:38:30,寒すぎてメトロイドプライムハンターになったわね(サムス・アラン)
2983,2020/12/14 20:38:26,ダーク寒すぎてダークサムスになった
2984,2020/12/14 20:38:12,寒すぎてサムスになったわね(適当)
2985,2020/12/14 20:36:46,寒すぎてサム・スミスになった
2986,2020/12/14 20:36:33,水曜寒すぎてダウンコート着てきたいけどロッカーの中狭すぎてダウン入らないから着れないって後輩と喋ってたのを上司がこそっと聞いてたみたいで、女子ロッカーってコートかけられるラックないの？買う？て聞いてくれてクリスマスプレゼントをもらう子供みたいな気持ちになった（けど狭すぎて入らん）
2987,2020/12/14 20:36:21,ふと外に出たら寒すぎて人肌恋しくなってきて彼女欲しくなりました。 ただ電話してて、とか一緒にいて落ち着くな楽やなって人が絶対条件ではある。わしも大人になったのぉ
2988,2020/12/14 20:34:22,🗣「寒すぎてサムになったわ。」 https://t.co/vcSJEvaYKd
2989,2020/12/14 20:33:57,寒すぎてサーバルになった
2990,2020/12/14 20:33:38,寒すぎてサムス、アランになった
2991,2020/12/14 20:32:52,鎮守府に戻りました。寒すぎて、サムちゃんになったわね🐳
2992,2020/12/14 20:32:29,寒すぎてむしろゼロスーツサムスになった
2993,2020/12/14 20:31:51,寒い…！寒すぎて気軽に甘味買いにコンビニ行けなくなったなぁ～
2994,2020/12/14 20:31:23,寒すぎてサムトーになった。今宵の必殺剣はよく切れる。
2995,2020/12/14 20:30:30,部屋寒すぎてサムゲタンになった
2996,2020/12/14 20:27:25,寒すぎてサムスになった
2997,2020/12/14 20:26:52,寒すぎてサムシングエルスになった
2998,2020/12/14 20:26:30,寒すぎてサムライになったわ
2999,2020/12/14 20:26:09,買い物行ってきたけど 寒すぎてサムゲタンになった
3000,2020/12/14 20:25:54,寒すぎてサムスになったわね…
3001,2020/12/14 20:24:36,今さっき外にゴミ出し行ったけど寒すぎて死にそうになった
3002,2020/12/14 20:24:32,寒すぎてリドリーになった
3003,2020/12/14 20:24:27,ラーメンかまそうかと思ったけど寒すぎてサムスになったから帰ろう
3004,2020/12/14 20:24:01,寒すぎてサムゲタンになったわね🐟
3005,2020/12/14 20:22:27,寒すぎてジェイソンステイサムになった
3006,2020/12/14 20:21:57,寒すぎてサムライマスクになったわ
3007,2020/12/14 20:21:40,寒すぎてサムスになったわね
3008,2020/12/14 20:21:24,極寒すぎてゴッサムになった
3009,2020/12/14 20:21:04,寒すぎてザムス・ガルになったわね…🚢
3010,2020/12/14 20:19:19,寒すぎてサミー・ソーサになった
3011,2020/12/14 20:18:56,廊下寒すぎて一瞬の部屋移動もきつい。 寒がりさんには厳しい季節になったなぁ。
3012,2020/12/14 20:18:46,寒すぎてサムスン電子になった
3013,2020/12/14 20:17:56,寒すぎてサムス・アランになった
3014,2020/12/14 20:17:39,寒すぎてトムになったと申します
3015,2020/12/14 20:16:37,寒すぎてサムになったわねぇ
3016,2020/12/14 20:15:02,寒すぎて寒ブリになった
3017,2020/12/14 20:14:56,寒すぎて寒ブリになった
3018,2020/12/14 20:14:37,｢寒すぎて○○になったわね｣、サムスしか思いつかない
3019,2020/12/14 20:13:32,寒すぎてサムになった(当確)(魚群)(ウリンチャンス復活当たり)
3020,2020/12/14 20:12:04,いつもの調子で薄着で外出たら寒すぎてサムス メトロイドプライムになった
3021,2020/12/14 20:09:18,寒すぎて寒すぎて寒すぎて帰った途端秒速で風呂入ったら、風呂場冷たくても全く寒くなくて得した気分になった
3022,2020/12/14 20:08:44,寒すぎてサム・ペキンパーになったわよ https://t.co/AkZ73qht6a
3023,2020/12/14 20:07:57,寒すぎてサムになったわ
3024,2020/12/14 20:07:38,部屋が寒すぎてゼロスーツサムスになった
3025,2020/12/14 20:04:09,たらいも(:3 っ)з 寒すぎてサムスになった
3026,2020/12/14 20:02:51,大学から外出る時寒すぎて、普通の女の子なら「きゃーーさむーい♡」となるところが、「ﾝｷﾞｬｧｧｧｧーさむっ💢（ダミ声）」になったのでもうダメ。
3027,2020/12/14 20:02:31,寒すぎてサムスン本社になった
3028,2020/12/14 20:01:48,寒すぎてゼロスーツサムスになったわね
3029,2020/12/14 20:00:19,寒すぎてエイサー踊りながら歩いてたらぼくの周りだけ沖縄気温になった
3030,2020/12/14 20:00:08,寒すぎて無意識にタピるようになったわ(°∀°)
3031,2020/12/14 19:59:56,私のおもしろいギャグなみに寒すぎて、サムゲタンになったわネ🍜
3032,2020/12/14 19:59:24,寒すぎてサムになった
3033,2020/12/14 19:59:04,寒すぎてサムスになったわね...
3034,2020/12/14 19:58:37,寒すぎてサームもなみ公園になった https://t.co/AzM85jEyk3
3035,2020/12/14 19:58:31,寒すぎてSUMになったわ この寒さはKiLLiNG ME
3036,2020/12/14 19:58:31,寒すぎてサム・フィッシャーになったわね
3037,2020/12/14 19:58:31,サムスミス厚揚げもありがとうございます！！寒すぎてビトゥイーンサムになった！！
3038,2020/12/14 19:57:19,寒すぎてサムになったわね…
3039,2020/12/14 19:57:05,寒すぎてトムになった
3040,2020/12/14 19:56:52,寒すぎてSUM41になった
3041,2020/12/14 19:55:07,寒すぎてショタチンポになった
3042,2020/12/14 19:54:56,寒すぎてシリアスサムになった
3043,2020/12/14 19:53:59,寒すぎてゼロスーツサムスになった
3044,2020/12/14 19:53:36,みんなお疲れ様⭐️ きょう夜ご飯作ったけど、 みんなに見せられんくらい汚かけん やめとく（笑） なんか急激に寒くなった😖😖 寒すぎて、外に出たくないけど、 今から走りに行ってくる🏃
3045,2020/12/14 19:52:57,いや寒、寒すぎてサムゲタンになったわ
3046,2020/12/14 19:52:19,寒すぎてサミ・ケディラになった #shindanmaker https://t.co/HCeKIdLfVX
3047,2020/12/14 19:51:23,外が寒すぎて家に帰った瞬間指の感覚ないなった
3048,2020/12/14 19:51:07,寒すぎてサムゲタンになった🐓
3049,2020/12/14 19:50:30,寒すぎてサムライ8になったわね…
3050,2020/12/14 19:50:14,退勤うきうきサイクリングかましたら、寒すぎてしにそうになった…指は言わずもがな、耳までキンキンに痛くなったから途中諦めて歩いて帰った…… そして思わずスーパーで焼き芋衝動買いしてもうた🍠😊
3051,2020/12/14 19:48:48,寒すぎてサミュエルジャクソンになった
3052,2020/12/14 19:47:52,寒すぎて一気に充電が3%になった
3053,2020/12/14 19:47:47,寒すぎてサムライ8になったわね
3054,2020/12/14 19:45:52,寒すぎてサムスになった
3055,2020/12/14 19:45:12,寒すぎてサーミ人になった
3056,2020/12/14 19:44:56,今日寒すぎて泣きそうになったわ
3057,2020/12/14 19:44:21,寒すぎてご飯作る気力皆無だったから無印のカレーにしたけどこれめちゃくちゃ辛いな…！？一口でやめたくなった　食べきったけど
3058,2020/12/14 19:43:20,寒すぎてサムスになった
3059,2020/12/14 19:42:34,風呂から上がったけど部屋寒すぎて体冷えてほんまに風呂入ってたか不安になった
3060,2020/12/14 19:41:55,部屋寒すぎてサムスになった
3061,2020/12/14 19:41:35,しごおわ　寒すぎてサムスになったわね
3062,2020/12/14 19:41:18,寒すぎてサムスになったわね
3063,2020/12/14 19:41:10,寒すぎて寒川神社になった
3064,2020/12/14 19:39:43,リビングが寒すぎてスープ一択になった😂具沢山のスープとサラダとごはんあれば生きていける…
3065,2020/12/14 19:39:00,寒すぎてサムスになったわ🏀
3066,2020/12/14 19:38:38,外寒すぎてサム・トットマンになった https://t.co/n7jpvvRlCO
3067,2020/12/14 19:38:10,ﾟдﾟ)寒すぎて、SAM（TRF）になったわね……
3068,2020/12/14 19:37:54,寒すぎて、サムスになった
3069,2020/12/14 19:37:33,寒すぎてサムスになったようじゃぞ
3070,2020/12/14 19:36:20,寒すぎてサムライ8になった、勇を失ったな...
3071,2020/12/14 19:35:48,←1度こたつに入ったら出たくなる人
3072,2020/12/14 19:34:14,寒すぎてサムギョプサルになったわ
3073,2020/12/14 19:33:47,寒すぎてサム・スミスになったわね。
3074,2020/12/14 19:33:19,今日寒すぎて泣きそうになったw
3075,2020/12/14 19:32:52,友達にドン引きされるレベルで日々コツコツ節電に励みまくり２ヶ月連続電気代最安値を叩き出し一人ひそかに自己満に浸っていたけれど、あまりに朝晩が寒すぎて微妙に風邪気味になったからこれからはやせ我慢はやめて素直に暖房をつけることにする😔
3076,2020/12/14 19:32:21,寒すぎて、サムネイルになったわね
3077,2020/12/14 19:32:09,寒すぎてサムエルになった
3078,2020/12/14 19:31:41,コンビニ行ったんだけど寒すぎて呼吸犬みたいになった
3079,2020/12/14 19:31:23,居酒屋行く予定だったけど寒すぎて鍋になったよね https://t.co/BJ9XnCJ42P
3080,2020/12/14 19:30:53,寒すぎてダークサムスになった
3081,2020/12/14 19:30:41,寒すぎてサムス・アランになった https://t.co/tomMtR1Yrt
3082,2020/12/14 19:29:59,寒すぎてサムスになったわね……
3083,2020/12/14 19:29:58,車までの道中、寒すぎて赤ずきんになったわね https://t.co/XBgvtu9cNd
3084,2020/12/14 19:29:39,今年は園舎も新しくなったし今までのようなすきま風に凍えることもきっとないよねって思ってたのに、くそ寒すぎて無理！！ほんとコロナ無理！窓の開けっ放し非常に厳しい！寒すぎて無理！
3085,2020/12/14 19:29:27,寒すぎてストレス値MAXになったからカラオケに避難した←
3086,2020/12/14 19:28:20,寒すぎて寒さ対策ガチ勢になったぜ
3087,2020/12/14 19:28:13,寒すぎてハンサムになった
3088,2020/12/14 19:27:08,寒すぎて耳がちぎれるかと思った！ 道路テカテカになったからペンギン歩き生活スタート。 https://t.co/I8Flv6bLSB
3089,2020/12/14 19:26:30,寒すぎてSomething ELseになったわね…🌚
3090,2020/12/14 19:26:19,寒すぎて・・・サムス・アランになったわね👍
3091,2020/12/14 19:25:08,寒すぎてサムスになったわね…
3092,2020/12/14 19:24:56,寒すぎて、サムスアランになったわね…🦋
3093,2020/12/14 19:24:42,寒すぎて猿になった https://t.co/6yYBgyy3mZ
3094,2020/12/14 19:23:26,ちゃらんぽらんでいつも適当な事ばかり言って頑固で意見偏りまくりのワイを信頼してるって言ってくれるのホンマに嬉しくて涙出た。寒すぎてつららになった
3095,2020/12/14 19:22:51,寒すぎてサンムーンになったネタを暖めて続けている人 https://t.co/ocx3o2fCmc
3096,2020/12/14 19:21:31,マンガよみてぇ〜ってなったので仕事終わりにネカフェ行こうかと思ったけど外が寒すぎてやめた。おうちがぬくい
3097,2020/12/14 19:20:15,樹海の寒さに長時間耐えるのはキツいので、これから断食して15kg以上体重を落としたい。 酒は飲めなくなったので、痛みを伴わず酩酊状態になる薬のカクテルを作らないといけない。 入水は苦しすぎて戻ってきてしまう。やっぱり樹海が良い。
3098,2020/12/14 19:20:06,2時間のダンスから帰宅~ 吹雪やばいし、とにかく寒すぎて手が氷になった(体育館の中でも既に手凍ってたけど)､､､帰ってきて手を洗ったら、 水道水の方が手より温かくて氷溶かしてるみたいだった笑笑 そんで、寒いと鼻水止まらなくなるの治したい(;-;)
3099,2020/12/14 19:19:50,寒すぎてサムス・アランになったわね
3100,2020/12/14 19:18:49,寒すぎてサムスンになった
3101,2020/12/14 19:18:45,メディア脱したら寒すぎてサミー・ソーサになった
3102,2020/12/14 19:18:33,寒すぎてサムソンビデオになった
3103,2020/12/14 19:18:31,寒すぎてサムになった https://t.co/uSmkgfwnxR
3104,2020/12/14 19:17:54,寒すぎて大声出したら衝撃波がOFF波動になってあたり一面更地になった
3105,2020/12/14 19:17:44,https://t.co/PIQdsAz9Uk
3106,2020/12/14 19:17:13,寒すぎてサムスになったわね
3107,2020/12/14 19:16:20,寒すぎて……サムライ・ジャックになったわね……(？) https://t.co/2jeWsL3U86
3108,2020/12/14 19:15:20,寒すぎて、サムワン海王になったわね……
3109,2020/12/14 19:15:17,しごおわだよ🥳🥳🥳 寒すぎてサムになったわね🤔
3110,2020/12/14 19:14:52,寒すぎてチンチンしぼんでマンコになった
3111,2020/12/14 19:14:47,外寒すぎて研究室に踵を返しそうになった
3112,2020/12/14 19:14:28,さむっ！寒すぎて サムス・アラン（英: Samus Aran）『メトロイド』シリーズに登場する架空の人物。 鳥人族のDNAを移植されており、鳥人族から高度な訓練を受けているため、常人とはかけ離れた身体能力を有する。  生身であって… https://t.co/vLy4GnQTBK
3113,2020/12/14 19:14:27,帰宅したら寒すぎてサミュエル・L・ジャクソンになった
3114,2020/12/14 19:14:22,寒すぎてサムスン電子になった https://t.co/mFzRHCms4h
3115,2020/12/14 19:13:53,寒すぎてサムスミスになったわね
3116,2020/12/14 19:13:06,寒すぎてサムライ8になった
3117,2020/12/14 19:12:03,寒すぎて差無来!!になった
3118,2020/12/14 19:10:16,寒すぎて体操ザムライになった
3119,2020/12/14 19:09:39,寒すぎてEXモテル サムソン・トレーラーになった
3120,2020/12/14 19:08:14,家出た直後に、寒すぎてお腹痛くなったので家に引き返す旨伝えたら、お休みになったわ。 まぁ現時点でノーゲだから、1時間後にはあがりだし、とりあえず今日はゆっくりしよう。ゆーて家のことするねんけど。
3121,2020/12/14 19:07:40,外寒すぎてサムになった
3122,2020/12/14 19:07:04,夏に混んでて行けなかった　 かき氷屋さんに行ってきました  今日は雪も積もって 風も強い寒い日で…  でも、美味しくて 来て良かった〜❣️🍧 私はあまおうミルク 友人はラ・フランスミルク  食べ終わって外出たら 寒すぎて サウナイ… https://t.co/HUXEkoDjdv
3123,2020/12/14 19:07:01,お部屋が寒すぎて(日があまり当たらない部屋)、このままだと冷気と湿気でまずいので嫌々暖房を使うことを決意。 乾燥がね……。 お部屋としてはじめじめしなくなるからありがたいけど。  お掃除してもカビの臭いに困ってたら、バイオクリアの… https://t.co/SfxvmKITam
3124,2020/12/14 19:06:05,寒すぎて寒ライになった
3125,2020/12/14 19:05:26,寒すぎて宮治になった（願望）
3126,2020/12/14 19:05:05,寒すぎてサムソンビデオになった
3127,2020/12/14 19:04:38,寒すぎてサムスになった
3128,2020/12/14 19:02:40,寒すぎてサムスになったわね
3129,2020/12/14 19:00:59,寒すぎてサムハラ神社になった  #PS4share https://t.co/W0gOU7qknG
3130,2020/12/14 18:59:32,寒すぎて……ソードサムライXになったわね…… 飛天御剣流龍翔閃
3131,2020/12/14 18:58:30,寒すぎてサムライになった
3132,2020/12/14 18:56:25,寒すぎてサムスになったと思ったけどただの一般人だった
3133,2020/12/14 18:54:36,寒すぎて無理になったサムサムプリン「ムリムリプリン」
3134,2020/12/14 18:53:46,外寒すぎて15分くらい犬の散歩行っただけで手がパンパンに腫れてしもうた 一気に冬になったなw
3135,2020/12/14 18:53:43,寒すぎてサムスになったわね。🦍
3136,2020/12/14 18:52:59,寒すぎてサムスピになったわね
3137,2020/12/14 18:52:23,寒すぎてサムギョプサルになった
3138,2020/12/14 18:52:12,寒すぎてサムイドスになった
3139,2020/12/14 18:52:07,寒すぎてSUMになった
3140,2020/12/14 18:51:36,寒すぎてサムになったわね
3141,2020/12/14 18:51:28,寒すぎてサムスになったわね…（モーフボール化）
3142,2020/12/14 18:50:28,寒すぎてSammy！Sammy！って絶叫しながら歩いてたらパチ屋に吸い込まれそうになった
3143,2020/12/14 18:49:53,寒すぎて佐村河内守になったわね…😫👂✋
3144,2020/12/14 18:49:45,寒すぎてジェンツーペンギンになったフォロワーいるな？
3145,2020/12/14 18:49:20,雨降ったせいか外寒すぎてサム・フィッシャーになった
3146,2020/12/14 18:49:18,寒すぎてサムスになった
3147,2020/12/14 18:49:07,今日寒すぎて久々に天候にブチ切れしそうになった。キレても仕方ないんだけどね。明日も寒いわよ。
3148,2020/12/14 18:47:29,寒すぎてサムスになったわね
3149,2020/12/14 18:47:27,寒すぎてサムスンになったわね🐍
3150,2020/12/14 18:47:06,寒すぎてサムスになった(崖離し空前ﾎﾞﾎﾞﾎﾞﾎﾞﾎﾞ)
3151,2020/12/14 18:47:01,なんか急に真冬になったよな
3152,2020/12/14 18:46:38,お外寒すぎてサムスになった
3153,2020/12/14 18:46:18,寒すぎてサムスになった
3154,2020/12/14 18:45:56,寒すぎてsum41になった
3155,2020/12/14 18:45:33,寒すぎて竃門炭治郎になった
3156,2020/12/14 18:45:09,寒すぎてサムスになった
3157,2020/12/14 18:44:55,ｻｯﾑ…寒すぎてゼロスーツサムスになった後参戦してしまう
3158,2020/12/14 18:44:29,寒すぎて、左手にスマホ持って右手にイヤホンもって、牛丼にイヤホンさしそうになった。
3159,2020/12/14 18:42:04,今日寒すぎてSamsungになった
3160,2020/12/14 18:41:13,寒すぎてサムになったわねHAHAHAHAHAHA！！！
3161,2020/12/14 18:40:11,寒すぎぃ！！ 寒すぎてサムになった
3162,2020/12/14 18:39:02,寒すぎてサムスになったわね…🐍
3163,2020/12/14 18:39:01,寒すぎて川崎の氷像になった女とは俺の事だ❄❄❄
3164,2020/12/14 18:38:11,外がクソ寒すぎて 指先カジカン『ソラニン』になった
3165,2020/12/14 18:37:28,寒すぎてサミー・ヘイガーになった
3166,2020/12/14 18:37:20,寒すぎてタキシードサムになった
3167,2020/12/14 18:37:17,寒すぎて冷凍バナナになったわ🐍🍌
3168,2020/12/14 18:36:00,外寒すぎてサムスになったわね…
3169,2020/12/14 18:35:04,寒すぎてサムソンリーになった
3170,2020/12/14 18:35:00,寒すぎてサムエル・ホドリゲスになった
3171,2020/12/14 18:34:22,寒すぎてサムブリッジになったわね(大体一年振り)
3172,2020/12/14 18:34:19,寒すぎてサムソンとデリラになった
3173,2020/12/14 18:33:32,寒すぎて息子の捜索願を出しそうになった！wギフト貰うと声真似で妙なお礼をする配信  #雑談  #ミラティブ で #配信 中！  https://t.co/pmceu8kcJb
3174,2020/12/14 18:33:03,寒すぎてSamになった🙋🏼‍♂️しか言えなくなってる https://t.co/28F6uzA8wP
3175,2020/12/14 18:32:39,今日岐阜の白川町行ったら寒すぎて社畜スーツサムスになった
3176,2020/12/14 18:32:27,病院から帰りについでと思って30分時間潰してばろんくんのフード取りに行ったら「業者が遅れてて届いてない」って。1週間前に頼んだのに😐️中々取りに行かないから他の人に先に渡したんじゃないかってひねてる😅寒すぎて帰ってからお菓子ボリボリしてたらお腹いっぱいになった😅機嫌直った👍️
3177,2020/12/14 18:31:42,寒すぎてサムスになった
3178,2020/12/14 18:31:25,寒すぎてサムソーチーズになった
3179,2020/12/14 18:29:57,寒すぎてサムスンになったわ…☎
3180,2020/12/14 18:29:50,寒すぎてSamになった🙋🏼‍♂️
3181,2020/12/14 18:28:50,今日寒すぎてサムスになった
3182,2020/12/14 18:28:25,寒すぎてサムスになった
3183,2020/12/14 18:27:00,寒すぎてジョン・パトリック・ノーマン・マクヘネシーになった(？？？)
3184,2020/12/14 18:26:54,寒すぎてサムワン海王になった
3185,2020/12/14 18:26:16,寒すぎて郡山市になった
3186,2020/12/14 18:25:44,寒すぎてサムスになった
3187,2020/12/14 18:25:41,寒すぎてサムサラになったわね…
3188,2020/12/14 18:25:32,まじでガチャひいてイベ走るか悩んでたけど今日寒すぎて頭冷えて冷静になった 引かない。お金ないから我慢しなさい。全員可愛すぎるけど我慢。課金しない。
3189,2020/12/14 18:24:36,外寒すぎて サミュエル・LLLLLLLLL・ジャクソンになった 「...大きめのサイズ！」 https://t.co/dxsEOgh7Hz
3190,2020/12/14 18:24:25,寒すぎてサムスになった
3191,2020/12/14 18:23:23,部屋が寒すぎてサム・フィッシャーになった
3192,2020/12/14 18:23:15,寒すぎて…サムスになったわね🐴
3193,2020/12/14 18:22:15,寒すぎてサミーラになった
3194,2020/12/14 18:22:02,外出たら寒すぎて逆に笑顔になった
3195,2020/12/14 18:21:30,寒すぎてアイスクリームになった
3196,2020/12/14 18:21:25,寒すぎて寒川神社になった
3197,2020/12/14 18:21:18,帰宅！！ 外寒すぎて耳取れそうになった笑 先週はゆっくり動画見れなかったから、今日からまた通常運転！ プリッとチャンネル見まくるぜーい！！ 今年宝くじ買ってない https://t.co/F9Yq3n30e1
3198,2020/12/14 18:20:46,寒すぎて寒エル・L・ジャクソンになったわね…
3199,2020/12/14 18:20:17,寒すぎてゼーベス星人になったわ
3200,2020/12/14 18:20:16,寒すぎて寒田神宮になった
3201,2020/12/14 18:18:33,冬が寒すぎて嫌…でもきっとお母さんは張り裂けそうなくらいに大きくなったお腹をさすりながら「もうすぐ逢えるのね」ってmdrの誕生を恋焦がれていたのだと思うと私この冬もしっかり乗り越えられるわよ
3202,2020/12/14 18:18:10,寒！寒すぎてSUM関数になったｗ
3203,2020/12/14 18:17:09,寒すぎて氷像になった
